Program Code,Program Title,Program Genre,Air Date,Air Time,Duration
EP000020872422,High School Hockey,"Sports event,Hockey",20150104,073000,150.0
EP000020872422,High School Hockey,"Sports event,Hockey",20150104,133000,120.0
EP000020872422,High School Hockey,"Sports event,Hockey",20150104,220000,120.0
EP000020872422,High School Hockey,"Sports event,Hockey",20150105,040000,120.0
EP000020872422,High School Hockey,"Sports event,Hockey",20150105,160000,120.0
EP000020920041,Highway to Heaven,"Drama,Fantasy",20150105,030000,60.0
EP000021301017,Hometime,"How-to,House/garden,Home improvement",20150104,203000,30.0
EP000021301035,Hometime,"How-to,House/garden,Home improvement",20150104,000000,30.0
EP000021301035,Hometime,"How-to,House/garden,Home improvement",20150104,140000,30.0
EP000021301035,Hometime,"How-to,House/garden,Home improvement",20150104,163000,30.0
EP000021400006,Hopalong Cassidy,"Drama,Western,Crime,Action",20150104,163000,30.0
EP000021400009,Hopalong Cassidy,"Drama,Western,Crime,Action",20150104,160000,30.0
EP000021400033,Hopalong Cassidy,"Drama,Western,Crime,Action",20150104,130000,30.0
EP000021400038,Hopalong Cassidy,"Drama,Western,Crime,Action",20150104,133000,30.0
EP000021770077,I Dream of Jeannie,Sitcom,20150105,070000,30.0
EP000021770078,I Dream of Jeannie,Sitcom,20150105,073000,30.0
EP000021790072,I Love Lucy,Sitcom,20150104,100000,30.0
EP000021790072,I Love Lucy,Sitcom,20150104,130000,30.0
EP000021790074,I Love Lucy,Sitcom,20150104,103000,30.0
EP000021790074,I Love Lucy,Sitcom,20150104,133000,30.0
EP000021790075,I Love Lucy,Sitcom,20150104,110000,30.0
EP000021790075,I Love Lucy,Sitcom,20150104,140000,30.0
EP000021790077,I Love Lucy,Sitcom,20150104,113000,30.0
EP000021790077,I Love Lucy,Sitcom,20150104,143000,30.0
EP000021790078,I Love Lucy,Sitcom,20150104,120000,30.0
EP000021790078,I Love Lucy,Sitcom,20150104,150000,30.0
EP000021790079,I Love Lucy,Sitcom,20150104,123000,30.0
EP000021790079,I Love Lucy,Sitcom,20150104,153000,30.0
EP000022030039,In Performance at the White House,Music,20150104,010000,60.0
EP000022030039,In Performance at the White House,Music,20150104,031500,57.0
EP000022030039,In Performance at the White House,Music,20150104,063000,60.0
EP000022030039,In Performance at the White House,Music,20150104,083000,60.0
EP000022030039,In Performance at the White House,Music,20150104,100000,60.0
EP000022030039,In Performance at the White House,Music,20150104,130000,60.0
EP000022030039,In Performance at the White House,Music,20150104,190000,60.0
EP000022030039,In Performance at the White House,Music,20150104,213000,60.0
EP000022030039,In Performance at the White House,Music,20150104,220000,60.0
EP000022030039,In Performance at the White House,Music,20150104,233000,60.0
EP000022030039,In Performance at the White House,Music,20150105,000000,60.0
EP000022030039,In Performance at the White House,Music,20150105,040000,60.0
EP000022030039,In Performance at the White House,Music,20150105,053000,60.0
EP000022030039,In Performance at the White House,Music,20150105,083000,60.0
EP000022030039,In Performance at the White House,Music,20150105,160000,60.0
EP000022130134,In the Heat of the Night,Crime drama,20150104,230000,60.0
EP000022130135,In the Heat of the Night,Crime drama,20150104,140000,60.0
EP000022130136,In the Heat of the Night,Crime drama,20150104,150000,60.0
EP000022130137,In the Heat of the Night,Crime drama,20150104,160000,60.0
EP000022130137,In the Heat of the Night,Crime drama,20150105,000000,60.0
EP000022130140,In the Heat of the Night,Crime drama,20150104,170000,60.0
EP000022130140,In the Heat of the Night,Crime drama,20150105,010000,60.0
EP000022130144,In the Heat of the Night,Crime drama,20150105,020000,60.0
EP000022130147,In the Heat of the Night,Crime drama,20150104,230000,60.0
EP000022130155,In the Heat of the Night,Crime drama,20150104,210000,60.0
EP000022130159,In the Heat of the Night,Crime drama,20150104,200000,60.0
EP000022130160,In the Heat of the Night,Crime drama,20150104,220000,60.0
EP000022130161,In the Heat of the Night,Crime drama,20150105,000000,60.0
EP000022130164,In the Heat of the Night,Crime drama,20150104,180000,60.0
EP000022130165,In the Heat of the Night,Crime drama,20150104,190000,60.0
EP000023120383,Jack Van Impe Presents,Religious,20150104,030000,30.0
EP000023120383,Jack Van Impe Presents,Religious,20150104,060000,30.0
EP000023120383,Jack Van Impe Presents,Religious,20150104,100000,30.0
EP000023483007,Jeopardy!,Game show,20150104,060000,30.0
EP000023483059,Jeopardy!,Game show,20150104,000000,30.0
EP000023483059,Jeopardy!,Game show,20150104,003000,30.0
EP000023483059,Jeopardy!,Game show,20150104,010000,30.0
EP000023483059,Jeopardy!,Game show,20150104,023000,30.0
EP000023483059,Jeopardy!,Game show,20150104,030000,30.0
EP000023483059,Jeopardy!,Game show,20150104,033000,30.0
EP000023483059,Jeopardy!,Game show,20150104,043000,30.0
EP000023483059,Jeopardy!,Game show,20150104,050000,30.0
EP000023483059,Jeopardy!,Game show,20150104,060500,30.0
EP000023483059,Jeopardy!,Game show,20150104,080000,30.0
EP000023483059,Jeopardy!,Game show,20150104,083400,30.0
EP000023483059,Jeopardy!,Game show,20150104,093000,30.0
EP000023483059,Jeopardy!,Game show,20150104,110000,30.0
EP000023483059,Jeopardy!,Game show,20150104,163000,30.0
EP000023483059,Jeopardy!,Game show,20150104,180000,30.0
EP000023483059,Jeopardy!,Game show,20150104,190000,30.0
EP000023483059,Jeopardy!,Game show,20150104,223000,30.0
EP000023483059,Jeopardy!,Game show,20150104,230000,30.0
EP000023483059,Jeopardy!,Game show,20150104,233000,30.0
EP000023483059,Jeopardy!,Game show,20150105,013000,30.0
EP000023483059,Jeopardy!,Game show,20150105,023000,30.0
EP000023483059,Jeopardy!,Game show,20150105,033000,30.0
EP000023483059,Jeopardy!,Game show,20150105,043500,30.0
EP000023483059,Jeopardy!,Game show,20150105,050000,30.0
EP000023483059,Jeopardy!,Game show,20150105,060000,30.0
EP000023660001,Beyond Theology,Documentary,20150104,143000,30.0
EP000024540002,Keeping Up Appearances,Sitcom,20150104,023000,30.0
EP000024540002,Keeping Up Appearances,Sitcom,20150104,030000,30.0
EP000024540002,Keeping Up Appearances,Sitcom,20150104,193000,30.0
EP000024540002,Keeping Up Appearances,Sitcom,20150104,230000,30.0
EP000024540038,Keeping Up Appearances,Sitcom,20150104,010000,30.0
EP000024540038,Keeping Up Appearances,Sitcom,20150104,060000,30.0
EP000024540039,Keeping Up Appearances,Sitcom,20150104,013000,30.0
EP000024540039,Keeping Up Appearances,Sitcom,20150104,063000,30.0
EP000025340727,Lassie,Drama,20150104,110000,30.0
EP000025340728,Lassie,Drama,20150104,113000,30.0
EP000025500674,The Lawrence Welk Show,Music,20150104,000000,60.0
EP000025500674,The Lawrence Welk Show,Music,20150104,010000,60.0
EP000025500674,The Lawrence Welk Show,Music,20150104,020000,60.0
EP000025500674,The Lawrence Welk Show,Music,20150104,030000,60.0
EP000025500674,The Lawrence Welk Show,Music,20150104,110000,60.0
EP000025500674,The Lawrence Welk Show,Music,20150104,163000,60.0
EP000025500674,The Lawrence Welk Show,Music,20150104,180000,60.0
EP000025500674,The Lawrence Welk Show,Music,20150104,183000,60.0
EP000025500674,The Lawrence Welk Show,Music,20150104,230000,60.0
EP000025500674,The Lawrence Welk Show,Music,20150105,000000,60.0
EP000025500674,The Lawrence Welk Show,Music,20150105,010000,60.0
EP000025500674,The Lawrence Welk Show,Music,20150105,020000,60.0
EP000025500674,The Lawrence Welk Show,Music,20150105,060000,60.0
EP000025920001,The Life and Legend of Wyatt Earp,"Drama,Western",20150104,092500,35.0
EP000026190024,Lilias!,"Exercise,Health",20150104,150000,30.0
EP000026190024,Lilias!,"Exercise,Health",20150104,200000,30.0
EP000026560098,Lone Ranger,"Western,Adventure",20150104,120000,30.0
EP000026560132,Lone Ranger,"Western,Adventure",20150104,123000,30.0
EP000026750030,Lost in Space,"Science fiction,Adventure,Fantasy",20150104,050000,60.0
EP000026750030,Lost in Space,"Science fiction,Adventure,Fantasy",20150104,060000,60.0
EP000026750030,Lost in Space,"Science fiction,Adventure,Fantasy",20150104,080000,60.0
EP000026900133,The Love Boat,"Drama,Romance",20150104,190000,60.0
EP000026900133,The Love Boat,"Drama,Romance",20150104,200000,60.0
EP000026900133,The Love Boat,"Drama,Romance",20150104,220000,60.0
EP000027100035,M*A*S*H,"Sitcom,War",20150105,053000,30.0
EP000027100042,M*A*S*H,"Sitcom,War",20150104,050500,30.0
EP000027100043,M*A*S*H,"Sitcom,War",20150104,063500,30.0
EP000027100185,M*A*S*H,"Sitcom,War",20150105,023000,30.0
EP000027100185,M*A*S*H,"Sitcom,War",20150105,033000,30.0
EP000027100185,M*A*S*H,"Sitcom,War",20150105,053000,30.0
EP000027740018,The Man From U.N.C.L.E.,Crime drama,20150105,030000,60.0
EP000027740018,The Man From U.N.C.L.E.,Crime drama,20150105,040000,60.0
EP000027740018,The Man From U.N.C.L.E.,Crime drama,20150105,060000,60.0
EP000027990495,Marketplace,Consumer,20150104,153000,30.0
EP000027990495,Marketplace,Consumer,20150104,163000,30.0
EP000027990495,Marketplace,Consumer,20150104,183000,30.0
EP000028000156,Market to Market,Newsmagazine,20150104,110000,30.0
EP000028000156,Market to Market,Newsmagazine,20150104,130000,30.0
EP000028000156,Market to Market,Newsmagazine,20150104,163000,30.0
EP000028000156,Market to Market,Newsmagazine,20150104,173000,30.0
EP000028000156,Market to Market,Newsmagazine,20150104,180000,30.0
EP000028000156,Market to Market,Newsmagazine,20150104,183000,30.0
EP000028040039,Married ... With Children,Sitcom,20150104,093000,30.0
EP000028040039,Married ... With Children,Sitcom,20150104,123000,30.0
EP000028040041,Married ... With Children,Sitcom,20150104,100000,30.0
EP000028040041,Married ... With Children,Sitcom,20150104,130000,30.0
EP000028040139,Married ... With Children,Sitcom,20150104,103000,30.0
EP000028040139,Married ... With Children,Sitcom,20150104,133000,30.0
EP000028290029,Matlock,"Drama,Mystery",20150105,070000,60.0
EP000028290029,Matlock,"Drama,Mystery",20150105,100000,60.0
EP000028290056,Matlock,"Drama,Mystery",20150104,100000,120.0
EP000028290056,Matlock,"Drama,Mystery",20150104,100000,60.0
EP000028290056,Matlock,"Drama,Mystery",20150104,130000,60.0
EP000028290057,Matlock,"Drama,Mystery",20150104,110000,60.0
EP000028290057,Matlock,"Drama,Mystery",20150104,140000,60.0
EP000028350024,Maude,Sitcom,20150104,233000,30.0
EP000028350027,Maude,Sitcom,20150104,230000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,003000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,013000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,070000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,083000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,103000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,123000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,130000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,133000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,140000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,150000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,153000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,163000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,170000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,173000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,180000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,183000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,190000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,193000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,200000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,203000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150104,223000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150105,000000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150105,003000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150105,013000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150105,030000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150105,050000,30.0
EP000028481187,McLaughlin Group,"Talk,Public affairs,Politics",20150105,073000,30.0
EP000028550003,The Mechanical Universe and Beyond,"Educational,Science",20150104,190000,30.0
EP000028550003,The Mechanical Universe and Beyond,"Educational,Science",20150105,070000,30.0
EP000028550004,The Mechanical Universe and Beyond,"Educational,Science",20150104,193000,30.0
EP000028550004,The Mechanical Universe and Beyond,"Educational,Science",20150105,073000,30.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150104,140000,60.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150104,150000,60.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150104,153000,60.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150104,160000,60.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150104,170000,60.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150104,180000,60.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150104,220000,60.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,052800,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,053000,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,055800,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,065800,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,070000,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,070300,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,072800,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,075800,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,080000,60.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,080000,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,080100,59.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,080300,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,082800,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,083300,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,085800,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,090300,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,091000,50.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,092800,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,095800,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,105800,62.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,110000,60.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,110500,55.0
EP000028661193,Meet the Press,"Talk,Interview,Politics,News,Public affairs",20150105,112800,62.0
EP000029280150,Mission: Impossible,"Drama,Suspense",20150105,040000,60.0
EP000029280150,Mission: Impossible,"Drama,Suspense",20150105,050000,60.0
EP000029280150,Mission: Impossible,"Drama,Suspense",20150105,070000,60.0
EP000029300630,Mister Rogers' Neighborhood,"Children,Educational",20150104,103000,30.0
EP000029300630,Mister Rogers' Neighborhood,"Children,Educational",20150104,110000,30.0
EP000029300630,Mister Rogers' Neighborhood,"Children,Educational",20150104,120000,30.0
EP000029300630,Mister Rogers' Neighborhood,"Children,Educational",20150104,130000,30.0
EP000029300630,Mister Rogers' Neighborhood,"Children,Educational",20150104,133000,30.0
EP000029300630,Mister Rogers' Neighborhood,"Children,Educational",20150104,140000,30.0
EP000029300630,Mister Rogers' Neighborhood,"Children,Educational",20150104,143000,30.0
EP000029300630,Mister Rogers' Neighborhood,"Children,Educational",20150104,150000,30.0
EP000029300630,Mister Rogers' Neighborhood,"Children,Educational",20150104,153000,30.0
EP000029300630,Mister Rogers' Neighborhood,"Children,Educational",20150104,220000,30.0
EP000029340108,Mod Squad,Crime drama,20150104,220000,60.0
EP000029340108,Mod Squad,Crime drama,20150104,230000,60.0
EP000029340108,Mod Squad,Crime drama,20150105,010000,60.0
EP000029601346,MotorWeek,"How-to,Auto,Consumer",20150104,173000,30.0
EP000029601349,MotorWeek,"How-to,Auto,Consumer",20150104,020000,30.0
EP000029601349,MotorWeek,"How-to,Auto,Consumer",20150104,120000,30.0
