MSO_Code,Device ID,Event Date,Event Time,Station Number,Program Code
01540,000000008002,20150104,144848,66268,MV006650740000
01540,000000008002,20150104,144915,30754,EP000031281216
01540,000000008002,20150104,144928,66268,MV006650740000
01540,000000008002,20150104,145002,30754,EP000031281216
01540,000000008002,20150104,145053,66268,MV006650740000
01540,000000008002,20150104,145137,30754,EP000031281216
01540,000000008002,20150104,145149,66268,MV006650740000
01540,000000008002,20150104,145935,30754,EP000031281216
01540,000000008002,20150104,163000,30754,SP003085720000
01540,000000008002,20150104,171802,42599,EP000031281283
01540,000000008002,20150104,193000,42599,SH007795570000
01540,000000008002,20150104,200000,42599,EP000186930566
01540,000000008002,20150104,202633,59976,SH020606360000
01540,000000008002,20150104,202643,58530,MV000154700000
01540,000000008002,20150104,202658,59444,MV001983600000
01540,000000008002,20150104,224500,59444,MV002116070000
01540,000000008002,20150104,230027,58530,MV000056140000
01540,000000008002,20150104,230108,58646,MV005433960000
01540,000000008002,20150104,230148,55887,MV004977080000
01540,000000008260,20150104,000000,11150,EP015676680039
01540,000000008260,20150104,010000,11150,EP015676680055
01540,000000008260,20150104,020000,11150,EP015676680056
01540,000000008260,20150104,030000,11150,SH013580510000
01540,000000008260,20150104,031646,12131,EP008588670298
01540,000000008260,20150104,031653,14771,EP020382010001
01540,000000008260,20150104,031836,12131,EP008588670298
01540,000000008260,20150104,031915,11150,SH013580510000
01540,000000008260,20150104,032235,11913,EP011775780019
01540,000000008260,20150104,053005,11913,EP000820920190
01540,000000008260,20150104,055958,99993,MP_MISSINGPROGRAM
01540,000000008260,20150104,210415,11913,EP017396030019
01540,000000008260,20150104,220100,11913,EP014195250085
01540,000000008260,20150104,220710,12131,EP012792980067
01540,000000008260,20150104,220952,16617,EP007817380087
01540,000000008260,20150104,221059,12131,EP012792980067
01540,000000008260,20150104,223000,12131,EP002960010226
01540,000000008260,20150104,223146,14771,EP019982290006
01540,000000008260,20150104,230300,14771,EP019165570021
01540,000000008260,20150104,232547,11913,SH006856650000
01540,000000008260,20150104,233500,11913,EP006724492936
01540,000000008323,20150104,003549,31226,EP000037100926
01540,000000008323,20150104,013424,31226,SH000191680000
01540,000000008323,20150104,013434,11207,EP006819110220
01540,000000008323,20150104,013453,11207,EP006819110220
01540,000000008323,20150104,023655,11207,EP006819110217
01540,000000008323,20150104,030000,11207,EP004461730039
01540,000000008323,20150104,162240,11207,EP003169780292
01540,000000008323,20150104,162428,11207,EP003169780292
01540,000000008323,20150104,162517,11207,EP003169780292
01540,000000008323,20150104,162710,11207,EP003169780292
01540,000000008323,20150104,162737,11741,SH017440930000
01540,000000008323,20150104,162748,31709,EP016328900040
01540,000000008323,20150104,162800,30754,EP000031281216
01540,000000008323,20150104,163000,30754,SP003085720000
01540,000000008323,20150104,164453,49788,EP017779720031
01540,000000008323,20150104,164504,62077,EP019919250013
01540,000000008323,20150104,164510,99993,MP_MISSINGPROGRAM
01540,000000008323,20150104,164518,42642,MV000614850000
01540,000000008323,20150104,164527,99993,MP_MISSINGPROGRAM
01540,000000008323,20150104,164536,58812,EP017952370006
01540,000000008323,20150104,164544,99993,MP_MISSINGPROGRAM
01540,000000008323,20150104,164605,60222,SH013217640000
01540,000000008323,20150104,164612,36205,SH020257410000
01540,000000008323,20150104,164618,99993,MP_MISSINGPROGRAM
01540,000000008323,20150104,164629,58574,MV003773670000
01540,000000008323,20150104,164635,42599,EP000031281283
01540,000000008323,20150104,172025,42599,EP000031281283
01540,000000008323,20150104,180838,31709,SH003602880000
01540,000000008323,20150104,180850,30754,SP003085720000
01540,000000008323,20150104,180859,31709,SH003602880000
01540,000000008323,20150104,182312,31226,SH019318560000
01540,000000008323,20150104,182351,11097,MV001980620000
01540,000000008323,20150104,182358,24959,EP017200220023
01540,000000008323,20150104,182411,10179,EP019268370006
01540,000000008323,20150104,182418,19746,SH000190010000
01540,000000008323,20150104,182426,99993,MP_MISSINGPROGRAM
01540,000000008323,20150104,182433,31709,SH003602880000
01540,000000008323,20150104,182448,58515,MV002699170000
01540,000000008323,20150104,182458,10179,EP019268370006
01540,000000008323,20150104,182529,45399,SH010881610000
01540,000000008323,20150104,182616,99993,MP_MISSINGPROGRAM
01540,000000008323,20150104,182623,54286,SP003033420000
01540,000000008323,20150104,182632,99993,MP_MISSINGPROGRAM
01540,000000008323,20150104,182645,42599,EP000031281283
01540,000000008323,20150104,193000,42599,SH007795570000
01540,000000008323,20150104,194718,30754,EP000000351217
01540,000000008323,20150104,200100,30754,EP019222940012
01540,000000008323,20150104,210000,30754,EP011583840126
01540,000000008323,20150104,220000,30754,EP003803410371
01540,000000008323,20150104,230000,30754,SH007302710000
01540,000000008323,20150104,233500,30754,EP019661800052
01540,000000008323,20150104,233549,11207,EP011581240082
01540,000000008323,20150104,233604,42642,EP019234000008
01540,000000008323,20150104,233620,48969,SH000170700000
01540,000000008323,20150104,233628,59337,MV001437630000
01540,000000008342,20150104,015955,99993,MP_MISSINGPROGRAM
01540,000000008342,20150104,103813,10918,MV004124100000
01540,000000008342,20150104,120000,10918,MV005696200000
01540,000000008342,20150104,132254,10918,MV005696200000
01540,000000008342,20150104,132334,11896,EP000031281216
01540,000000008342,20150104,161233,14902,EP017779720027
01540,000000008342,20150104,161241,11150,EP016097740038
01540,000000008342,20150104,161507,11187,EP017952370006
01540,000000008342,20150104,162113,11150,EP016097740038
01540,000000008342,20150104,163000,11150,EP016097740050
01540,000000008342,20150104,163755,11913,EP016328900040
01540,000000008342,20150104,163803,11948,EP000031281283
01540,000000008342,20150104,164444,11948,EP000031281283
01540,000000008342,20150104,193000,11948,SH007795570000
01540,000000008342,20150104,195044,11896,EP000000351217
01540,000000008342,20150104,200100,11896,EP019222940012
01540,000000008342,20150104,210000,11896,EP011583840126
01540,000000008342,20150104,220000,11896,EP003803410371
01540,000000008342,20150104,220012,12852,MV000049640000
01540,000000009602,20150104,000000,10179,SH000369920000
01540,000000009602,20150104,010000,10179,SH000199170000
01540,000000009602,20150104,020000,10179,SH000199170000
01540,000000009602,20150104,030000,10179,SH000369920000
01540,000000009602,20150104,040000,10179,SH001138350000
01540,000000009602,20150104,043000,10179,EP018803000001
01540,000000009602,20150104,060151,10088,SH009488270000
01540,000000009602,20150104,060206,74796,EP007764580008
01540,000000009602,20150104,060212,10088,SH009488270000
01540,000000009602,20150104,063000,10088,SH006215520000
01540,000000009602,20150104,064945,10088,SH006215520000
01540,000000009602,20150104,064952,11486,EP003879680015
01540,000000009602,20150104,070000,11486,EP000441070414
01540,000000009602,20150104,073000,11486,EP019022140011
01540,000000009602,20150104,080000,11486,EP020042990011
01540,000000009602,20150104,083000,11486,EP009488180080
01540,000000009602,20150104,090000,11486,EP005236340798
01540,000000009602,20150104,130037,11486,EP009670040103
01540,000000009602,20150104,130201,58574,MV003246890000
01540,000000009602,20150104,130605,10986,MV001396200000
01540,000000009602,20150104,131311,58574,MV003246890000
01540,000000009602,20150104,140000,58574,MV002510450000
01540,000000009602,20150104,145812,10142,SH000690190000
01540,000000009602,20150104,145820,11006,EP018076450017
01540,000000009602,20150104,145828,12131,EP014122930162
01540,000000009602,20150104,150000,12131,EP014122930157
01540,000000009602,20150104,153000,12131,EP020204320001
01540,000000009602,20150104,154500,12131,EP020204320002
01540,000000009602,20150104,160000,12131,EP020204320005
01540,000000009602,20150104,161036,99993,MP_MISSINGPROGRAM
01540,000000009602,20150104,161042,60696,SP003124610000
01540,000000009602,20150104,161048,51529,EP018343350013
01540,000000009602,20150104,161058,42599,SH001148370000
01540,000000009602,20150104,163000,42599,EP000031281283
01540,000000009602,20150104,193000,42599,SH007795570000
01540,000000009602,20150104,200000,42599,EP000186930566
01540,000000009602,20150104,203000,42599,EP017390090035
01540,000000009602,20150104,210000,42599,EP002960010269
01540,000000009602,20150104,212539,59337,MV000833410000
01540,000000009602,20150104,214049,42642,MV001158300000
01540,000000009602,20150104,215159,59337,MV000833410000
01540,000000009602,20150104,215715,42642,MV001158300000
01540,000000009602,20150104,220917,59337,MV000833410000
01540,000000009602,20150104,233000,59337,MV001437630000
01540,000000009943,20150104,000000,11097,MV003286940000
01540,000000009943,20150104,010000,11097,MV005202880000
01540,000000009943,20150104,131801,11097,MV001534670000
01540,000000009943,20150104,132000,58812,EP019972600003
01540,000000009943,20150104,133414,58515,MV001173170000
01540,000000009943,20150104,133513,30754,EP000031281216
01540,000000009943,20150104,133720,58515,MV001173170000
01540,000000009943,20150104,141500,58515,MV001214800000
01540,000000009943,20150104,141540,99993,MP_MISSINGPROGRAM
01540,000000009943,20150104,141623,30754,EP000031281216
01540,000000009943,20150104,141753,35481,EP000020872257
01540,000000009943,20150104,141823,30754,EP000031281216
01540,000000009943,20150104,141944,31711,MV000354490000
01540,000000009943,20150104,143007,35481,EP000076050663
01540,000000009943,20150104,150015,32645,EP019268370002
01540,000000009943,20150104,160000,32645,EP019268370003
01540,000000009943,20150104,162141,99993,MP_MISSINGPROGRAM
01540,000000009943,20150104,162554,11163,MV004074550000
01540,000000009943,20150104,163137,59440,MV000576530000
01540,000000009943,20150104,163329,11163,MV004074550000
01540,000000009943,20150104,163937,59440,MV000576530000
01540,000000009943,20150104,164247,11163,MV004074550000
01540,000000009943,20150104,165122,59440,MV000576530000
01540,000000009943,20150104,165423,11163,MV004074550000
01540,000000009943,20150104,170058,59440,MV000576530000
01540,000000009943,20150104,170229,11163,MV004074550000
01540,000000009943,20150104,171004,59440,MV000576530000
01540,000000009943,20150104,171629,11163,MV001818050000
01540,000000009943,20150104,171650,60046,EP020599840004
01540,000000009943,20150104,171700,99993,MP_MISSINGPROGRAM
01540,000000009943,20150104,171707,59440,MV000576530000
01540,000000009943,20150104,171733,11097,MV001980620000
01540,000000009943,20150104,174007,59440,EP017109620164
01540,000000009943,20150104,174237,11097,MV001980620000
01540,000000009943,20150104,174413,99993,MP_MISSINGPROGRAM
01540,000000009943,20150104,174737,11097,MV001980620000
01540,000000009943,20150104,175731,42599,EP000031281283
01540,000000009943,20150104,175815,58574,MV003773670000
01540,000000009943,20150104,175941,42599,EP000031281283
01540,000000009943,20150104,180121,31709,SH003602880000
01540,000000009943,20150104,180557,42599,EP000031281283
01540,000000009943,20150104,180822,31709,SH003602880000
01540,000000009943,20150104,182807,80212,EP018567670109
01540,000000009943,20150104,182908,31709,SH003602880000
01540,000000009943,20150104,183000,31709,EP019494220038
01540,000000009943,20150104,183537,80212,EP018567670109
01540,000000009943,20150104,183711,31709,EP019494220038
01540,000000009943,20150104,183733,42599,EP000031281283
01540,000000009943,20150104,193000,42599,SH007795570000
01540,000000009943,20150104,195229,60150,MV001304750000
01540,000000009943,20150104,210000,60150,MV002664580000
01540,000000009943,20150104,210552,82547,EP016301716420
01540,000000009943,20150104,222636,31709,EP014195250085
01540,000000009943,20150104,222748,82547,EP016301716420
01540,000000009943,20150104,222925,31709,EP014195250085
01540,000000009943,20150104,223133,82547,EP016301716420
01540,000000009943,20150104,230744,31709,SH006856650000
01540,000000009943,20150104,231727,82547,EP016301716420
01540,000000009943,20150104,232151,31709,SH006856650000
01540,000000009943,20150104,232311,82547,EP016301716420
01540,000000009943,20150104,232509,31709,SH006856650000
01540,000000009943,20150104,232812,82547,EP016301716420
01540,000000009943,20150104,233308,31709,SH006856650000
01540,000000009943,20150104,233358,99993,MP_MISSINGPROGRAM
01540,000000009943,20150104,233923,31709,EP006724492936
01540,000000009943,20150104,234406,42642,EP019234000008
01540,000000009943,20150104,235355,82547,EP016301716420
01540,00000000b5d6,20150104,000000,11741,EP000037100926
01540,00000000b5d6,20150104,013300,11741,SH000191680000
01540,00000000b5d6,20150104,020200,11741,EP011748230060
01540,00000000b5d6,20150104,030200,11741,SH011884550000
01540,00000000b5d6,20150104,033200,11741,SH011884550000
01540,00000000b5d6,20150104,040200,11741,SH000000010000
01540,00000000b5d6,20150104,043000,11741,SH000000010000
01540,00000000b5d6,20150104,050000,11741,SH000000010000
01540,00000000b5d6,20150104,053000,11741,SH000000010000
01540,00000000b5d6,20150104,060000,11741,SH000000010000
01540,00000000b5d6,20150104,063000,11741,SH000000010000
01540,00000000b5d6,20150104,070000,11741,EP015975410005
01540,00000000b5d6,20150104,073000,11741,SH018301980000
01540,00000000b5d6,20150104,080000,11741,EP019152140400
01540,00000000b5d6,20150104,090000,11741,EP000028661193
01540,00000000b5d6,20150104,100000,11741,SH000023120000
01540,00000000b5d6,20150104,103000,11741,SH014157500000
01540,00000000b5d6,20150104,110000,11741,SH020351380000
01540,00000000b5d6,20150104,113000,11741,SH019732610000
01540,00000000b5d6,20150104,123000,11741,SH020414170000
01540,00000000b5d6,20150104,130000,11741,SH018168260000
01540,00000000b5d6,20150104,133000,11741,SH019399480000
01540,00000000b5d6,20150104,140000,11741,SH018102820000
01540,00000000b5d6,20150104,143000,11741,SH020351380000
01540,00000000b5d6,20150104,150000,11741,SH012592830000
01540,00000000b5d6,20150104,153000,11741,SH019135630000
01540,00000000b5d6,20150104,155410,99993,MP_MISSINGPROGRAM
01540,00000000b5d6,20150104,155434,11741,SH019135630000
01540,00000000b5d6,20150104,155513,16062,EP019733660005
01540,00000000b5d6,20150104,155524,11207,EP003169780275
01540,00000000b5d6,20150104,160000,11207,EP003169780292
01540,00000000b5d6,20150104,161344,10145,EP003915550027
01540,00000000b5d6,20150104,161406,11158,EP013187710081
01540,00000000b5d6,20150104,161504,10145,EP003915550027
01540,00000000b5d6,20150104,161849,11207,EP003169780292
01540,00000000b5d6,20150104,170000,11207,EP003169780309
01540,00000000b5d6,20150104,175148,11948,EP000031281283
01540,00000000b5d6,20150104,175415,10145,EP003915550512
01540,00000000b5d6,20150104,180000,10145,EP003915550514
01540,00000000b5d6,20150104,182621,10145,EP003915550514
01540,00000000b5d6,20150104,182749,10145,EP003915550514
01540,00000000b5d6,20150104,183000,10145,EP003915550516
01540,00000000b5d6,20150104,183024,11948,EP000031281283
01540,00000000b5d6,20150104,183121,10145,EP003915550516
01540,00000000b5d6,20150104,183319,10057,EP010830320214
01540,00000000b5d6,20150104,183337,11158,EP013187710084
01540,00000000b5d6,20150104,183928,10145,EP003915550516
01540,00000000b5d6,20150104,184002,11158,EP013187710084
01540,00000000b5d6,20150104,185216,11158,EP013187710084
01540,00000000b5d6,20150104,185228,11948,EP000031281283
01540,00000000b5d6,20150104,185333,11158,EP013187710084
01540,00000000b5d6,20150104,190000,11158,EP013187710085
01540,00000000b5d6,20150104,191047,11948,EP000031281283
01540,00000000b5d6,20150104,191120,11158,EP013187710085
01540,00000000b5d6,20150104,191132,10145,EP003915550030
01540,00000000b5d6,20150104,191155,11158,EP013187710085
01540,00000000b5d6,20150104,191716,11948,EP000031281283
01540,00000000b5d6,20150104,191800,11158,EP013187710085
01540,00000000b5d6,20150104,191857,11948,EP000031281283
01540,00000000b5d6,20150104,191941,11158,EP013187710085
01540,00000000b5d6,20150104,192332,11948,EP000031281283
